Unnamed: 0,addr,latitude,longitude
2351,영등포구 신길동 869- ,37.5058584,126.9222003
2352,영등포구 양평동 172-1,37.53778320000001,126.8959287
2353,영등포구 양평동 24- ,37.5344427,126.8956713
2354,노원구 상계동 701-1,37.6539306,127.0563959
2355,영등포구 여의동 2- ,37.5297585,126.9269427
2356,영등포구 여의동 35-1,37.52232,126.9262777
2357,마포구 상암동 481-72,37.5630074,126.887846
2358,영등포구 여의동 35-1,37.5223227,126.9262707
2359,영등포구 영등포동 94-267,37.5204662,126.9135772
2360,영등포구 영등포동 139- ,37.5193258,126.9121398
2361,중구 남대문로5가 118- ,37.5588677,126.9753489
2362,중구 을지로4가 310-68,37.5661469,126.9955785
2363,중구 남대문로2가 9-1,37.5647561,126.9827203
2364,중구 을지로1가 16- ,37.5666062,126.9794429
2365,중구 저동2가 48-27,37.5634316,126.9904486
2366,중구 남창동 1-1,37.5607611,126.9792312
2367,중구 남창동 46-3,37.55981,126.9781615
2368,중구 태평로1가 29-1,37.5680963,126.978124
2369,중구 을지로동 180-1,37.5677579,126.9926597
2370,중구 회현동 526- ,37.5566276,126.97519579999998
2371,중구 다동 85- ,37.568476200000006,126.9823092
2372,중구 남대문로1가 18- ,37.5679545,126.9830337
2373,중구 충무로1가 24-31,37.5609922,126.983869
2374,강남구 논현동 227-4,37.51013560000001,127.034755
2375,중구 충무로5가 19-8,37.56278320000001,126.9988666
2376,중구 충무로2가 49-17,37.5626112,126.9891966
2377,중구 남대문로4가 17-42,37.5612585,126.9773896
2378,중구 주자동 43-1,37.5609363,126.9901115
2379,중구 남대문로5가 6-15,37.5584829,126.9727211
2380,중구 회현동 25- ,37.56017,126.9730571
2381,중구 을지로6가 58-5,37.56639379999999,127.0042665
2382,중구 명동2가 31-1,37.5626608,126.9851446
2383,중구 서소문동 21-1,37.5640975,126.9759277
2384,용산구 한강로1가 191- ,37.5334277,126.9741716
2385,용산구 한남동 36-1,37.5351821,127.0115562
2386,용산구 이태원동 172-2,37.534673100000006,126.9909567
2387,용산구 한남동 720-74,37.53880039999999,127.0019791
2388,중구 을지로2가 11- ,37.56659370000001,126.9850959
2389,용산구 한남동 726-420,37.5420484,127.0032149
2390,성북구 길음동 25-7,37.6102745,127.0299236
2391,성북구 성북동 330-115,37.5972224,126.98417279999998
2392,성북구 장위동 330-115,37.6167402,127.0558381
2393,성북구 월곡동 67-53,37.6031796,127.0346592
2394,성북구 보문동 3-1,37.5839846,127.019838
2395,도봉구 도봉동 557- ,37.6870764,127.044961
2396,도봉구 방학동 707-7,37.6647518,127.0435665
2397,성북구 보문동 7-2,37.5872668,127.0171987
2398,성북구 길음동 535-22,37.6025748,127.0221643
2399,동작구 상도동 436- ,37.4982858,126.952988
2400,동작구 노량진동 325- ,37.5082032,126.9460955
2401,도봉구 도봉동 411-1,37.6861593,127.0373686
2402,동작구 신대방동 395-68,37.49064420000001,126.9237703
2403,서초구 서초동 1489-3,37.4825841,127.0053731
2404,서초구 서초동 1549-7,37.48974550000001,127.010413
2405,동작구 사당동 105-2,37.488774,126.9790484
2406,서초구 서초동 1596-5,37.4875969,127.0127436
2407,서초구 서초동 1448-4,37.482446,127.0175318
2408,서초구 서초동 1328-3,37.4956157,127.028253
2409,서초구 서초동 1459-13,37.4837045,127.0120122
2410,서초구 서초동 1575-1,37.4918979,127.0134193
2411,성북구 동소문동5가 75- ,37.59226339999999,127.0161084
2412,성북구 종암동 3-1237,37.6009437,127.0340864
2413,서초구 서초동 1489-25,37.483054,127.00362520000002
2414,서초구 서초동 1444-1,37.4849124,127.0187852
2415,서초구 서초동 1365-16,37.4846089,127.0317318
2416,서초구 서초동 1303-35,37.502787700000006,127.0243762
2417,서초구 서초동 1331- ,37.4924883,127.0268953
2418,서초구 서초동 1451-38,37.48243220000001,127.0126817
2419,강서구 방화동 217-156,37.5675916,126.8165976
2420,서초구 서초동 1355-21,37.4849413,127.0286251
2421,서초구 양재동 217-7,37.4626127,127.0354019
2422,서초구 양재동 1699-8,37.49614370000001,127.0135217
2423,서초구 방배동 438-24,37.4842243,126.9824526
2424,서초구 양재동 16- ,37.4697943,127.0269847
2425,서초구 서초동 1307-20,37.499923,127.025615
2426,중구 장충동1가 120-1,37.55876170000001,127.00770559999998
2427,용산구 한남동 707-18,37.5351784,127.0070223
2428,용산구 한남동 726-173,37.5401121,127.0043723
2429,용산구 한남동 123- ,37.5307696,127.009087
2430,용산구 한남동 742-3,37.5381948,126.9983446
2431,용산구 한강로2가 15-19,37.5332552,126.9648775
2432,강남구 삼성동 16-1,37.51747570000001,127.0474253
2433,강남구 삼성동 8-0,37.5164385,127.0421874
2434,강남구 보건소 66-3,37.51599470000001,127.0521334
2435,강남구 수서동 741-1,37.4849698,127.0928342
2436,강남구 개포동 14-4,37.493723,127.0782183
2437,강동구 성내동 540- ,37.5302205,127.1237265
2438,강동구 상일동 31-1,37.5516713,127.1655407
2439,강동구 명일1동 주민센터 327-5,37.54979520000001,127.14596170000002
2440,강동구 명알2동 223-7,37.5464086,127.151391
2441,강동구 암사동 493-13,37.5515435,127.132716
2442,강동구 암사동 503-8,37.5517953,127.1271931
2443,강동구 암사동 414-19,37.5550665,127.1407556
2444,강동구 천호동 302-4,37.546239,127.1317029
2445,강동구 천호3동 555- ,37.5398684,127.1298514
2446,강동구 성내1동 539-1,37.5305742,127.1225409
2447,성북구 월곡동 74-7,37.6064285,127.035175
2448,성북구 길음동 1244-1,37.606083700000006,127.0238656
2449,성북구 길음동 481-225,37.61245039999999,127.0278242
2450,강동구 성내동 541-2,37.5292637,127.1254139
2451,강동구 천호1동주민센터 76-2,37.545112,127.1367586
2452,성북구 길음동 1255- ,37.6050375,127.0243006
2453,성북구 돈암동 7-10,37.60337020000001,127.02676809999998
2454,성북구 종암동 70-1,37.598735,127.0341532
2455,성북구 정릉동 675-1,37.6080662,127.0038706
2456,중구 장충동 173-3,37.5627269,127.001652
2457,영등포구 여의도동  - ,37.5335537,126.9210541
2458,성북구 보문동 198-7,37.5801907,127.0174737
2459,성북구 길음동 518-13,37.6067206,127.0276164
2460,성북구 장위동 238-496,37.6130774,127.0507904
2461,영등포구 여의도동 2- ,37.5280901,126.92446470000002
2462,영등포구 여의도동 2- ,37.52327260000001,126.9190481
2463,영등포구 여의도동 2- ,37.5242173,126.920811
2464,영등포구 여의도동 2- ,37.5277607,126.926376
2465,영등포구 여의도동 2- ,37.5286501,126.9280354
2466,영등포구 영등포동 582-3,37.5155836,126.9122868
2467,서초구 양재2동 236- ,37.4718828,127.0373711
2468,서초구 양재2동 236- ,37.4707566,127.0366353
2469,마포구 상암동 481-72,37.5677233,126.8797923
2470,영등포구 영등포동 222-2,37.5203854,126.9106913
2471,영등포구 영등포동 18-1,37.5180124,126.9075341
2472,영등포구 여의도동  - ,37.5245491,126.938385
2473,영등포구 여의도동 53-22,37.517706200000006,126.9344771
2474,영등포구 영등포동 425-2,37.5165364,126.9061006
2475,은평구 갈현동 395-5,37.6203502,126.9198212
2476,영등포구 영등포동  -57,37.5173257,126.9128399
2477,영등포구 영등포동 592-70,37.5146891,126.9093473
2478,은평구 갈현동 396-1,37.6198579,126.9201068
2479,서초구 서초동 1628-1,37.4888144,127.0190496
2480,은평구 갈현동 396-12,37.6191468,126.9202122
2481,은평구 갈현동 396-4,37.6195792,126.92039540000002
2482,은평구 갈현동 393-1,37.6231797,126.9194226
2483,은평구 갈현동 398-4,37.6190002,126.9196682
2484,은평구 갈현동 404-5,37.62122279999999,126.9188598
2485,은평구 갈현동 430-12,37.6200266,126.9169722
2486,은평구 갈현동 431-5,37.6198033,126.917042
2487,은평구 갈현동 460-8,37.6176409,126.9177502
2488,은평구 길현동 463-18,37.6143069,126.9172179
2489,은평구 길 464-4,37.6132335,126.917119
2490,은평구 구산동 1-1,37.6111548,126.9168856
2491,은평구 갈현동 489-4,37.6136158,126.91283359999998
2492,은평구 갈현동 463-3,37.6135834,126.9173543
2493,은평구 갈현동 396-9,37.6197621,126.9199305
2494,마포구 상암동 481-72,37.5687718,126.8869215
2495,은평구 구산동 2-36,37.6115912,126.91619640000002
2496,은평구 녹번동 12-3,37.607036,126.9334082
2497,마포구 상암동 481-72,37.5795924,126.8762961
2498,마포구 상암동 481-72,37.5700852,126.8835456
2499,은평구 녹번동 154-19,37.6040896,126.9244556
2500,은평구 녹번동 155-22,37.6025584,126.9258634
2501,은평구 녹번동 27-6,37.6063277,126.9330448
2502,은평구 녹번동 185- ,37.6018577,126.9282865
2503,은평구 녹번동 19-121,37.6037055,126.9352943
2504,은평구 녹번동 197- ,37.60180510000001,126.9287136
2505,광진구 자양동  - ,37.5277578,127.0778768
2506,은평구 녹번동 38-29,37.6025671,126.9354216
2507,마포구 상암동 481-72,37.5742697,126.8727533
2508,은평구 녹번동 114-1,37.6073477,126.93187749999998
2509,은평구 대조동 14-20,37.61037320000001,126.92892890000002
2510,마포구 상암동 1538- ,37.5753137,126.8823785
2511,은평구 대조동 179-12,37.6077514,126.9220508
2512,은평구 대조동 226-3,37.6110254,126.9181491
2513,은평구 대조동 231- ,37.6091626,126.9219161
2514,은평구 대조동 240- ,37.6112433,126.9270897
2515,은평구 불광동 251-1,37.6138677,126.9278506
2516,은평구 불광동 631-1,37.6146336,126.9328309
2517,은평구 불광동 267-1,37.6123939,126.9285998
2518,은평구 불광동 308-1,37.6192309,126.9211729
2519,은평구 불광동 105-82,37.6237174,126.9282561
2520,은평구 불광동 305-3,37.6181408,126.9227428
2521,광진구 자양동  - ,37.52858970000001,127.0739825
2522,은평구 불광동 308-10,37.6193398,126.921921
2523,은평구 불광동 311-13,37.6195477,126.9216226
2524,은평구 불광동 554-1,37.6121995,126.9321508
2525,서초구 방배동 474-14,37.4773151,126.9864712
2526,서초구 반포동 66-2,37.5005296,127.0000913
2527,서초구 방배동 908-14,37.4818675,126.9981633
2528,서초구 반포동 76-6,37.497014,127.0002014
2529,강동구 성대동 508- ,37.5324913,127.1295403
2530,강동구 길동 228-6,37.534699,127.1426595
2531,강서구 등촌동 681-0,37.5651633,126.8408152
2532,관악구 신시동 492-4,37.48546320000001,126.9180685
2533,관악구 남현동 1086-1,37.47471,126.97783590000002
2534,중구 장충동 189-2,37.5590671,127.00524140000002
2535,은평구 불광동 484-76,37.6209932,126.9203618
2536,관악구 청림동 1000- ,37.4918787,126.9587025
2537,관악구 인현동 1635-40,37.4751579,126.9652516
2538,관악구 낙성대동 1624-24,37.47640420000001,126.9583592
2539,관악구 미성동 763-9,37.47622,126.9155633
2540,서초구 양재2동 236- ,37.4702554,127.0357446
2541,영등포구 여의도동  - ,37.53280170000001,126.9208329
2542,서초구 양재2동 236- ,37.4715646,127.0346015
2543,서초구 양재2동 236- ,37.4678261,127.0375652
2544,동작구 신대방동 395- ,37.4952264,126.9186729
2545,강동구 길동 3- ,37.5389864,127.1533944
2546,동대문구 답십리동 471- ,37.5727752,127.0490947
2547,중랑구 망우동 471- ,37.6060679,127.1124168
2548,강동구 천호동 360- ,37.5447525,127.1269793
2549,동작구 신대방동 395- ,37.4907939,126.9163225
2550,동작구 신대방동 395- ,37.4914159,126.917889
2551,동작구 신대방동 395- ,37.4915162,126.9202
2552,성동구 성수1가1동 685- ,37.5412813,127.039056
2553,성동구 성수1가1동 685- ,37.5416485,127.0384418
2554,성동구 성수1가1동 685- ,37.544537,127.0376989
2555,성동구 성수1가1동 685- ,37.5430304,127.0417273
2556,성동구 성수1가1동 685- ,37.5455802,127.0412443
2557,성동구 성수1가1동  - ,37.544577200000006,127.0379234
2558,마포구 상암동  - ,37.56525720000001,126.8812533
2559,마포구 상암동  - ,37.56596629999999,126.8790347
2560,강북구 삼각산동 1357-5,37.61683220000001,127.0174799
2561,강동구 암사4동 59-2,37.5527472,127.13824809999998
2562,강동구 길동 344-4,37.5410466,127.1444439
2563,강서구 가양동 1472-3,37.5671604,126.8513879
2564,강서구 개화동 566-31,37.5748006,126.803207
2565,강서구 화곡6동 980-1,37.5517904,126.8500652
2566,성동구 성수1가1동 685- ,37.5430139,127.03442520000002
2567,강서구 가양1동 179-1,37.5693187,126.8406001
2568,서초구 서초동 1710-1,37.4934293,127.00986670000002
2569,서초구 서초동 1704-1,37.4945574,127.0108009
2570,서초구 양재동 10-16,37.4829412,127.0374971
2571,서초구 서초동 1451-2,37.4832339,127.0121794
2572,서초구 방배동 990-4,37.4824347,127.0016179
2573,서초구 방배동 445-5,37.4770901,126.982275
2574,서초구 방배동 810-1,37.4927613,126.9907945
2575,서초구 양재동 233-0,37.4701229,127.037909
2576,서초구 서초동 1449-12,37.4819048,127.01545790000002
2577,서초구 서초동 1338-1,37.490455,127.02965559999998
2578,서초구 반포동 70-1,37.499039,127.0005111
2579,서초구 서초동 1324-14,37.4931417,127.023526
2580,서초구 양재동 262-0,37.475452,127.0417139
2581,서초구 서초동 1572-8,37.4927294,127.0125068
2582,서초구 방배동 980-32,37.4795173,126.990395
2583,서초구 방배동 477-1,37.4774276,126.9874146
2584,서초구 서초동 1336-0,37.4903955,127.0284116
2585,서초구 방배동 446-2,37.4771743,126.9832349
2586,서초구 서초동 1319-13,37.496414,127.0277359
2587,서초구 서초동 1308-25,37.5009727,127.0244965
2588,은평구 수색동 380-0,37.5766273,126.90160690000002
2589,강동구 천호동  - ,37.5451341,127.1197902
2590,강동구 천호동  - ,37.5480661,127.1211722
2591,강동구 천호동  - ,37.5471793,127.1210686
2592,송파구 잠실동  - ,37.5179057,127.0846496
2593,강동구    - ,37.545122,127.1197902
2594,강동구 천호동  - ,37.5412792,127.1170594
2595,송파구 잠실동  - ,37.518737,127.0742482
2596,송파구 잠실동  - ,37.5179164,127.0816255
2597,송파구 잠실동  - ,37.5179834,127.0894433
2598,강동구 천호동  - ,37.5445077,127.119427
2599,송파ㅜ 잠실동  - ,37.5198929,127.0943197
2600,송파구 잠실동  - ,37.5214237,127.0973996
2601,서초구 잠원동  - ,37.5207697,127.0119085
2602,중구 서소문동 58-7,37.5625835,126.9729754
2603,중구 회현동 21-1,37.5590523,126.9748743
2604,중구 인현동2가 192-30,37.5638842,126.9957902
2605,중구 신당동 150-1,37.5653529,127.021579
2606,중구 삼각동 24-1,37.56803920000001,126.9852185
2607,중구 남대문로1가 14-3,37.5684333,126.98306540000002
2608,중구 충무로2가 50-10,37.5621676,126.9892689
2609,송파구 잠실동  - ,37.5178246,127.08465490000002
2610,중구 서소문동 39-1,37.5649274,126.9730508
2611,중구 장충동1가 62-35,37.5597157,127.0060653
2612,중구 신당동 844-5,37.55196110000001,127.0124751
2613,중구 회현동2가 33-1,37.558293,126.9833982
2614,중구 남대문로5가 537- ,37.5563394,126.9741334
2615,중구 수표동 47-6,37.5674135,126.9893973
2616,중구 충무로2가 62-9,37.5613517,126.9873866
2617,중구 을지로3가 5-6,37.5664913,126.9902006
2618,중구 충무로1가 21-17,37.5618688,126.98265829999998
2619,중구 태평로1가 61-1,37.5684533,126.9766998
2620,중구 신당동 204-79,37.5677544,127.0131299
2621,중구 을지로3가 315-4,37.5660487,126.991803
2622,중구 쌍림동 22-1,37.56422020000001,127.0046533
2623,강남구 논현동 133-13,37.5115362,127.0285729
2624,강남구 논현동 114-24,37.517351700000006,127.037223
2625,강남구 압구정동 458- ,37.5305839,127.03055729999998
2626,강동구 둔촌동 65- ,37.53337670000001,127.1419854
2627,강동구 천호동 167-195,37.5390545,127.133373
2628,영등포구 양평2동 29-1,37.54362570000001,126.89016
2629,강동구 천호동 404-1,37.54006270000001,127.1289107
2630,강동구 성내동 556-1,37.5290611,127.1223307
2631,강동구 암사동 505-9,37.5540313,127.1286646
2632,강북구 수유동 192-59,37.6395722,127.0252134
2633,강북구 미아동 327-2,37.6200849,127.0282894
2634,강북구 수유동 605-347,37.64092700000001,127.0166152
2635,강북구 미아동 1354-4,37.620561,127.0123581
2636,강북구 우이동 568-100,37.6479899,127.0119296
2637,성동구 금호동 583- ,37.5530032,127.0240636
2638,성동구 용답동 95-1,37.5667101,127.0513142
2639,성동구 구립금호도서관 690- ,37.5542372,127.02490559999998
2640,영등포구 양평2동 28-4,37.5224168,126.8909509
2641,영등포구 당산동4가 32-49,37.5295529,126.8987835
2642,영등포구 양평동5 50-0,37.5397289,126.8911448
2643,마포구 상암동 1648- ,37.5760052,126.8906201
2644,금천구 독산3동 951-0,37.4794273,126.9027655
2645,영등포구 양평동3가 17-1,37.525956,126.8871371
2646,영등포구 당산동2가 164-0,37.52382460000001,126.8958133
2647,영등포구 당산동1가 45-9,37.521788,126.8952692
2648,영등포구 당산동2가 37-0,37.5221172,126.8930999
2649,영등포구 당산동2가 32-2,37.522186100000006,126.892481
2650,영등포구 양평동1가 182-0,37.5227111,126.8885134
2651,성북구 길음동 20-1,37.6083447,127.0287508
2652,영등포구 양평동1가 190-0,37.5228753,126.8879848
2653,영등포구 양평동1가 245-0,37.5230177,126.8870138
2654,영등포구 양평동2가 21-0,37.5229852,126.8834964
2655,영등포구 양평동1가 9-3,37.5219636,126.8909797
2656,영등포구 당산동2가 16-1,37.52121070000001,126.8930408
2657,영등포구 영등포1동 618-3,37.5165926,126.9097335
2658,영등포 대림2동 1019-7,37.4910196,126.9027717
2659,영등포구 여의도동 53-1,37.5188386,126.9332911
2660,영등포구 여의도동 17-20,37.5266105,126.9175821
2661,영등포구 여의도동 17-10,37.5263835,126.9177071
2662,영등포구 대림동 990-80,37.4883415,126.9048408
2663,영등포구 대림동 693-1,37.4967804,126.899379
2664,영등포구 영등포구8 83-2,37.5306386,126.9054864
2665,영등포구 당산동5가 42-0,37.5319948,126.90286129999998
2666,영등포구 대림동 665-10,37.5009767,126.8982846
2667,영등포구 대림3동 651-7,37.5028326,126.8968023
2668,영등포구 문래동6가 5-2,37.5191849,126.8889636
2669,동작구 노량진동 56-1,37.5132876,126.9411694
2670,영등포구 신길4동 239-1,37.5040528,126.9106845
2671,영등포구 신길동 4902-2,37.506892,126.9115881
2672,동작구 노량진동 27-2,37.5130534,126.9370183
2673,동작구 노량진동 114-5,37.5135009,126.9439599
2674,관악구 봉천8동 927-5,37.482124,126.942215
2675,성동구 금호동 511- ,37.5527278,127.0199101
2676,관악구 대학동 1516- ,37.4706278,126.9370164
2677,관악구 중앙동 1512-7,37.48424710000001,126.9497412
2678,강북구 미아동 87-141,37.6161516,127.0338183
2679,강동구 성내동 541-0,37.5294042,127.1248631
2680,관악구 신원동 1601-3,37.4816297,126.9273643
2681,마포구 성산2동 603- ,37.56866210000001,126.9090394
2682,마포구 염리동 147-14,37.5471337,126.9456719
2683,마포구 성산동 275-3,37.5634308,126.90790520000002
2684,마포구 상암동 7-1,37.5783378,126.8947559
2685,마포구 망원1동 403-22,37.5552778,126.9056795
2686,마포구 연남동 250-9,37.56453370000001,126.9220233
2687,마포구 서강동 145-15,37.5477864,126.9319485
2688,마포구 합정동 459-5,37.5495206,126.9057197
2689,서초구 서초동 1451-13,37.4836277,127.0125129
2690,서초구 서초동 462-13,37.479758200000006,126.9855575
2691,서초구 방배동 774-9,37.4941072,126.9888342
2692,서초구 서초동 1332-6,37.4921315,127.0250676
2693,서초구 양재동 11-13,37.4844934,127.03609740000002
2694,용산구 한강로동 2-89,37.53406470000001,126.9715219
2695,성동구 성수동 27-23,37.5420346,127.0497191
2696,성동구 행당동 347-1,37.5582318,127.0293679
2697,성동구 왕십리동 974-12,37.5610873,127.0305218
2698,성동구 행당동 139- ,37.5584688,127.036171
2699,성동구 옥수동 428-5,37.5437467,127.0134607
2700,광진구 광장동 325-1,37.5478164,127.1077836
2701,광진구 광장동 484- ,37.5400088,127.097878
2702,성북구 하월곡동 82-9,37.6077033,127.0342846
2703,성북구 종암동 8-2,37.5939717,127.0365377
2704,성북구 종암동 38-3,37.5953148,127.0345174
2705,성북구 정릉동 729-1,37.61266370000001,127.0008069
2706,성북구 월곡동 77-22,37.6108203,127.03569679999998
2707,도봉구 창동 4- ,37.6529275,127.0492847
2708,도봉구 창동 135-6,37.6534405,127.0464369
2709,도봉구 창동 750-2,37.6588004,127.0415238
2710,서초구 양재동 279-13,37.4758555,127.04482079999998
2711,서초구 방배동 3001-1,37.4860342,126.98265790000002
2712,서초구 서초동 1694-1,37.4953994,127.0136642
2713,서초구 양재동 13-8,37.483089,127.0360585
2714,서초구 반포동 706-9,37.5106344,127.0210731
2715,서초구 서초동 1424-1,37.4831636,127.0211491
2716,성동구   685-697,37.5458098,127.0440923
2717,영등포구 양평1동 218-0,37.5245979,126.8889834
2718,성동구 행당동 192-8,37.5614988,127.0366916
2719,강동구 천호동 166-112,37.5386552,127.13138290000002
2720,성동구 금호동 399- ,37.5541064,127.018671
2721,성동구 금호동 511- ,37.5527427,127.0199094
2722,성동구 왕십리도선동 102-1,37.5666727,127.0326789
2723,마포구 신수동 43-0,37.5465452,126.9395013
2724,성동구 마장동 399-98,37.5621664,127.0408148
2725,성동구 미장동 527-10,37.5716944,127.0369647
2726,성동구 금호동 593- ,37.54763610000001,127.021066
2727,성동구 성수동 344-7,37.5380624,127.05228
2728,성동구 용답동 83-5,37.5647771,127.0517655
2729,성동구 왕십리도선동 35- ,37.562009,127.0354971
2730,성동구 금호동 179-3,37.554015,127.0242234
2731,성동구 송정동 81-8,37.5490213,127.0582534
2732,성동구 송정동 67-60,37.5484003,127.0627955
2733,성동구 행당동 142-1,37.559277,127.0355054
2734,양천구 목동 904-19,37.5324302,126.8684058
2735,송파구 목동 905-16,37.5328436,126.87616509999998
2736,양천구 신월동 425-2,37.524687,126.8401158
2737,양천구 목동 919-6,37.530170700000006,126.8724136
2738,양천구 신월동 608-12,37.5214963,126.8470391
2739,양천구 신월동 657-23,37.54451020000001,126.8623777
2740,영등포구 당산동 122- ,37.5262008,126.907719
2741,양천구 목동 918- ,37.5307353,126.8755057
2742,양천구 신월동 615-43,37.5187402,126.8479947
2743,양천구 신월동 132-3,37.5320451,126.8322626
2744,양천구 신정동 313-1,37.5221622,126.8639826
2745,양천구 신월동 17-1,37.541563,126.8294053
2746,양천구 신정동 319-2,37.519159,126.8695455
2747,영등포구 당산동 122-22,37.5260528,126.9073145
2748,영등포구 당산동 121-50,37.5276761,126.9095809
2749,영등포구 양평1동 13-0,37.52537720000001,126.8893078
2750,영등포구 당산동 385-1,37.5264021,126.8961488
2751,영등포구 당산동 552-1,37.5253777,126.89264409999998
2752,양천구 신정8동 321-5,37.5176014,126.8659228
2753,영등포구 양평1동 268-0,37.525437200000006,126.8866413
2754,영등포구 당산동 2-11,37.5259871,126.9011927
2755,영등포구 대림동 899- ,37.4954656,126.90587
2756,영등포구 양평1동 15-1,37.5258688,126.8888291
2757,영등포구 대림동 990-45,37.489654,126.9045446
2758,영등포구 대림동 705- ,37.4927453,126.8982834
2759,영등포구 대림동 711- ,37.4937411,126.89778909999998
2760,영등포구 대림동 740-4,37.49829610000001,126.8980564
2761,영등포구 대림동 768-4,37.5016703,126.8959905
2762,영등포구 도림동 222-7,37.5094891,126.896034
2763,영등포구 문래동 23- ,37.5136198,126.8994831
2764,영등포구 문래동 34-4,37.5133173,126.8990653
2765,영등포구 문래동 55-16,37.5170983,126.89954640000002
2766,영등포구 문래동 73- ,37.5188704,126.8940144
2767,영등포구 문래동 76-2,37.5169334,126.8901601
2768,영등포구 문래동 71- ,37.5196968,126.8943866
2769,영등포구 신길동 454-11,37.510439700000006,126.9222096
2770,영등포구 신길동 42-2,37.5171664,126.9162953
2771,영등포구 영등포동 186-280,37.51341770000001,126.9142362
2772,영등포구 신길동 426-3,37.5005721,126.9063437
2773,영등포구 신길동 465-2,37.510995,126.9214142
2774,영등포구 신길동 268-4,37.5073531,126.9078011
2775,영등포구 신길동 209-102,37.5084572,126.9112861
2776,영등포구 양평1동 53-0,37.52699310000001,126.8900308
2777,영등포구 신길동 446-3,37.49843189999999,126.90798490000002
2778,영등포구 양평1동 54-0,37.5271994,126.8891469
2779,동작구 신대방동 586-1,37.4912461,126.9088675
2780,은평구 수색동 106-1,37.5822917,126.8958564
2781,광진구 자양동  - ,37.5301036,127.0690793
2782,은평구 수색동 148-2,37.5831193,126.895877
2783,서초구 서초동 1638-3,37.4948563,127.0205458
2784,서초구 서초동 1699-1,37.4965614,127.0133197
2785,서초구 서초동 1699-2,37.4966183,127.0135904
2786,서초구 양재동 1451-36,37.4824332,127.012683
2787,영등포구 신길동 465-1,37.5111844,126.9214394
2788,서초구 잠원동 37-12,37.5112533,127.020614
2789,서초구 양재동 64-1,37.4705403,127.0251021
2790,서초구 서초동 1489-2,37.4825275,127.0050895
2791,서초구 서초동 1716-3,37.4933217,127.0114387
2792,서초구 서초동 1308-10,37.5009658,127.0250954
2793,서초구 서초동 1321-15,37.4966627,127.0257647
2794,서초구 서초동 1303-34,37.5031541,127.0245779
2795,서초구 방배동 1031-8,37.4779143,126.9996979
2796,서초구 서초동 1375-66,37.487954,127.0320031
2797,서초구 방배동 3160- ,37.4867107,126.9827186
2798,서초구 양재동 275- ,37.477687,127.0439426
2799,서초구 방배동 1021-14,37.4792256,127.0000855
2800,서초구 서초동 1675-1,37.4943554,127.0170814
2801,서초구 서초동 1539-9,37.4886638,127.0087513
2802,서초구 서초동 1327-35,37.4945091,127.0282784
2803,서초구 서초동 1706-3,37.4941927,127.0092565
2804,서초구 서초동 1695-4,37.4953354,127.0147747
2805,서초구 양재동 275-6,37.4774467,127.0440537
2806,서초구 서초동 1694-17,37.4946934,127.0137269
2807,서초구 서초동 1699-1,37.4934107,127.0167827
2808,서초구 서초동 1699-16,37.4956095,127.01354209999998
2809,관악구 신림11동 1474-23,37.4815052,126.9142252
2810,영등포구 대림빌딩 668-0,37.50298,126.8993028
2811,영등포구 문래동5가 2-0,37.5165775,126.88811640000002
2812,관악구 봉천10동 874-9,37.48202,126.9494413
2813,서초구 반포동 69-2,37.4990182,126.9996323
2814,서초구 서초동 1355-3,37.4857645,127.0290923
2815,서초구 반포동 63-1,37.501432,127.0024659
2816,은평구 응암동 578-16,37.5929954,126.91762
2817,은평구 응암동 595-2,37.5869472,126.9160506
2818,은평구 응암동 598-26,37.58804960000001,126.916315
2819,송파구 천호동  - ,37.5568722,127.12467420000002
2820,은평구 응암동 747-1,37.5867433,126.9206103
2821,은평구 응암동 159-5,37.5994641,126.9256321
2822,은평구 응암동 97-1,37.6004545,126.92677659999998
2823,은평구 응암동 164-1,37.59969810000001,126.92639540000002
2824,은평구 응암동 0-0,37.5890063,126.91539509999998
2825,영등포구 여의도동  - ,37.5347616,126.9151172
2826,서대문구 영천동 305- ,37.5707282,126.9613448
2827,강서구 가양동 1479-8,37.56366660000001,126.8509283
2828,강서구 가양동 1479-9,37.5635468,126.8512569
2829,강서구 가양동 1480-1,37.5632566,126.8527695
2830,강서구 공항동 15-19,37.5639927,126.8141574
2831,강서구 내발산동 119-3,37.5567786,126.8451741
2832,강서구 내발산동 649-1,37.557533,126.8445176
2833,강서구 내발산동 654-4,37.5573179,126.83749070000002
2834,관악구 봉천8동 930-42,37.4823729,126.9411184
2835,강서구 내발산동 701-15,37.5510467,126.8357834
2836,강서구 등촌동 628- ,37.56044910000001,126.8556817
2837,강서구 등촌동 682- ,37.5663347,126.8410789
2838,강서구 등촌동 628-16,37.5595335,126.8572525
2839,강서구 등촌동 628-32,37.5591566,126.8575834
2840,영등포구 당산동 7-2,37.53262150000001,126.8971866
2841,영등포구 당산동4가 94-1,37.5277895,126.89829070000002
2842,영등포구 당산동4가 88- ,37.5310183,126.8965118
2843,영등포구 당산제2동 11-30,37.5320787,126.905044
2844,영등포구 당산동5가 11-32,37.5322311,126.9046483
2845,영등포구 당산동5가 11-34,37.5319193,126.9011442
2846,영등포구 당산동5가 16-7,37.5338421,126.9009588
2847,마포구 상암동 390-1,37.5613666,126.891306
2848,영등포구 당산동5가 33-1,37.53489550000001,126.8994269
